Client_ID,churn_probability,expected_value_remaining,priority_score,risk_tier,value_tier,segment,recommended_action
5702-SKUOB,0.12903313,470.40000000000003,60.69718594551087,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1134-YWTYF,0.030087722,1291.1999999999998,38.84926724731922,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6061-GWWAV,0.2849968,1684.8000000000002,480.1626214027405,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0679-TDGAK,0.03556465,1661.0,59.072883401066065,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6585-WCEWR,0.015946172,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9067-YGSCA,0.011983468,52.1,0.6243386930786073,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9067-SQTNS,0.2941199,494.40000000000003,145.4128758430481,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1776-SPBWV,0.016102536,482.40000000000003,7.767863197624684,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8735-SDUFN,0.002279557,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9668-PUGNU,0.017088978,24.5,0.4186799516901374,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9405-GPBBG,0.010386167,884.0,9.181371711194515,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1926-QUZNN,0.008048119,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7016-NVRIC,0.2542254,2162.3999999999996,549.7370115995407,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5829-NVSQN,0.23020259,1650.0,379.83426600694656,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9565-AXSMR,0.0029500031,384.0,1.132801204919815,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8869-LIHMK,0.044319853,920.8,40.80972081422806,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0447-RXSGD,0.28620672,2391.6000000000004,684.4919969558717,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4927-WWOOZ,0.182524,2194.8,400.60366562604906,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5788-YPOEG,0.037555676,2034.0,76.38824488967657,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0661-KBKPA,0.021746978,1496.25,32.53891607746482,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9081-WWXKP,0.038208086,486.0,18.569129817187786,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0784-ZQJZX,0.012217313,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3133-PZNSR,0.008937152,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0722-SVSFK,0.70775044,2409.6000000000004,1705.395459365845,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
3612-YVGSJ,0.013139789,24.45,0.3212678408715874,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9825-YCXWZ,0.9160331,2426.3999999999996,2222.662687540054,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
5397-NSKQG,0.050897013,254.5,12.953289909288287,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8565-HBFNN,0.50542235,321.6,162.5438289642334,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2000-DHJUY,0.0030717333,184.4,0.5664276177063584,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8670-ERCJH,0.0027991522,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7758-UJWYS,0.05882123,973.1999999999999,57.24482213258743,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2050-ONYDQ,0.10590602,182.0,19.27489511668682,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7055-JCGNI,0.012714439,223.9,2.846762908156961,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0739-UUAJR,0.058592327,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
4826-DXMUP,0.0054289666,1730.3999999999999,9.394283805415034,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7285-KLOTR,0.30089444,1892.3999999999999,569.4126367807388,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0654-PQKDW,0.07664008,707.5,54.22285443171859,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7175-NTIXE,0.49109548,1827.6000000000001,897.526105284691,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
7963-SHNDT,0.037592158,782.0,29.397067338228226,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9796-BPKIW,0.74461824,1678.8000000000002,1250.065096306801,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
0188-GWFLE,0.37170202,481.20000000000005,178.86300981044772,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8129-GMVGI,0.096453935,320.8,30.942422318458558,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2882-DDZPG,0.22632779,466.79999999999995,105.64981321692466,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3547-LQRIK,0.016862066,645.5999999999999,10.886150108277796,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
9137-NOQKA,0.4565703,460.79999999999995,210.38759307861326,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5843-TTHGI,0.4245416,1200.0,509.4499111175537,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
1849-RJYIG,0.1675899,1440.0,241.32946014404297,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8868-GAGIO,0.19656934,2029.1999999999998,398.87850156426424,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4061-UKJWL,0.3397413,1090.8000000000002,370.58979871273044,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5380-XPJNZ,0.0916929,481.20000000000005,44.12262451350689,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8263-QMNTJ,0.017953021,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3230-JCNZS,0.07878331,99.0,7.7995477840304375,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0277-ORXQS,0.045345448,303.29999999999995,13.753274365514514,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7996-BPXHY,0.013117141,600.0,7.870284654200077,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3227-WLKLI,0.011036702,640.85,7.072870753379539,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2266-FUBDZ,0.044927232,464.40000000000003,20.864206525683404,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8237-ULIXL,0.076640226,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8216-AZUUZ,0.09734197,2409.6000000000004,234.55520997047427,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
9153-BTBVV,0.005908004,25.0,0.14770010020583868,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5186-PEIZU,0.013756837,462.0,6.355658585205674,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1074-AMIOH,0.24242643,2056.75,498.61055006831884,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
4361-FEBGN,0.023452658,483.59999999999997,11.34170550853014,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7748-UMTRK,0.4660953,2431.2,1133.1708897829055,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
0380-ZCSBI,0.17014115,480.0,81.66774988174438,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
7145-FEJWU,0.89634466,2527.2,2265.2422290802,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
6463-MVYRY,0.017642826,1047.75,18.485270775854588,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3969-JQABI,0.85261786,913.5,778.8664149641991,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
9624-EGDEQ,0.096209526,475.20000000000005,45.71876678466797,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1051-EQPZR,0.019531285,470.40000000000003,9.187516647577286,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5849-ASHZJ,0.002851246,481.20000000000005,1.3720195390284062,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5780-INQIK,0.8788298,1185.6,1041.9405838966368,High risk,Low value,High risk + Low value,Automated nudge - email/portal tips + self-serve content check
4526-ZJJTM,0.4248988,2121.6000000000004,901.4653009414675,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
8384-FZBJK,0.3828483,1509.0,577.7180735170841,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
3750-RNQKR,0.03103757,466.79999999999995,14.488338100165127,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0962-CQPWQ,0.026820667,203.0,5.444595418870449,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
3096-YXENJ,0.24132851,753.5500000000001,181.85309694856406,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1265-BCFEO,0.003591918,80.45,0.2889697967329994,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
5837-LXSDN,0.19791067,1412.4,279.5290253162384,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
5945-AZYHT,0.09280889,109.6,10.171854054927826,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
8325-QRPZR,0.5737363,1803.6000000000001,1034.7908087253572,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
6384-VMJHP,0.020999454,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
2262-SLNVK,0.953501,1682.3999999999999,1604.1700590133667,High risk,High value,High risk + High value,Save now - senior advisor call + content strategy review within 7 days
7730-CLDSV,0.25538224,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
1135-HIORI,0.036520477,891.6,32.5616576358676,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
0164-APGRB,0.023624986,0.0,0.0,Low risk,Low value,Low risk + Low value,"Monitor - automated health score, standard support"
6481-ESCNL,0.34868738,2413.2,841.4523867487907,Low risk,High value,Low risk + High value,Nurture - quarterly business review + upsell content roadmap
