Client_ID,Region,Client_Location,Client_Tenure_Months,Service_Type,Support_Access,Engagement_Type,Monthly_Client_Value,Cumulative_Client_Value,Churn_Status,Churn_Flag,CLTV,Churn Reason,Client_Health_Index,Content_Quality_Score,Content_Score_Trend_30D,Guideline_Compliance_Score,Compliance_Flags,Critical_Compliance_Issues,Engagement_Score,Monthly_Engagements,Client_Meetings,Report_Views,Response_Rate,Support_Tickets,Unresolved_Support_Tickets,Avg_Resolution_Time,Days_Since_Last_Engagement,Search_Visibility_Change,Traffic_Change,noise_control_1,noise_control_2
7147-AYBAA,California,Berkeley,37,Fiber optic,No,Month-to-month,70.35,2552.9,No,0,5402,,-0.046,107.8,5.0,71.2,2.7,-0.4,89.9,6.4,0.7,11.4,41.6,2.2,2.2,11.7,45.6,2.8,-2.8,69.4,2.0
7868-TMWMZ,California,Berkeley,60,Fiber optic,Yes,Two year,110.0,6668.35,No,0,4953,,-0.392,86.4,5.4,74.8,2.3,0.7,80.6,5.4,2.2,8.1,67.5,-1.9,-0.1,20.5,9.6,6.0,1.8,63.4,0.0
6732-FZUGP,California,Berkeley,47,Fiber optic,No,One year,94.9,4615.25,No,0,4510,,0.115,67.3,12.3,76.0,1.0,-0.3,51.2,8.8,0.7,12.8,90.8,-0.0,2.1,14.0,16.5,5.9,-1.7,57.1,2.6
8329-GWVPJ,California,Berkeley,50,Fiber optic,No,Month-to-month,69.75,3557.7,No,0,4539,,-0.031,78.2,6.7,74.0,4.3,0.1,91.7,7.6,4.3,11.0,68.0,3.0,0.6,12.8,-15.7,16.7,-5.8,77.5,2.8
1352-VHKAJ,California,Berkeley,27,DSL,Yes,Month-to-month,71.6,1957.1,No,0,3773,,0.947,87.1,5.1,86.8,0.3,0.2,76.7,3.8,2.4,17.3,79.2,1.4,1.1,25.2,31.2,9.9,-3.2,63.6,0.4
2632-TACXW,California,Richmond,62,No,No internet service,Two year,23.65,1416.75,No,0,4671,,1.59,65.5,9.2,108.9,1.8,0.5,106.7,7.4,1.5,17.8,89.2,-2.8,1.0,35.7,60.1,-7.1,7.0,53.5,2.2
8146-QQKZH,California,El Sobrante,71,DSL,Yes,Two year,81.85,5924.4,No,0,4090,,0.303,91.4,-2.5,94.8,0.9,0.9,80.9,10.6,4.7,23.6,39.3,4.0,0.7,28.1,12.9,4.9,7.6,66.2,1.4
1767-CJKBA,California,Richmond,66,No,No internet service,Two year,25.1,1697.7,No,0,6025,,0.29,72.9,-0.2,100.8,-1.8,0.7,91.8,8.3,0.6,10.1,81.2,3.5,1.0,41.8,12.5,3.8,1.4,63.8,3.2
6445-TNRXS,California,Richmond,68,Fiber optic,Yes,Two year,114.7,7849.85,No,0,5671,,1.211,78.7,-4.2,79.4,0.1,0.7,75.7,2.2,3.6,6.0,67.0,6.5,-0.6,-8.1,10.4,-1.0,-6.1,65.3,1.4
4581-LNWUM,California,San Pablo,13,DSL,No,Month-to-month,49.15,649.4,No,0,3000,,-0.853,69.0,9.8,93.6,1.6,0.0,40.2,9.4,-0.3,9.2,84.1,7.1,2.8,35.5,32.9,-2.0,-7.1,83.3,2.7
4869-EPIUS,California,San Rafael,56,Fiber optic,No,One year,80.9,4557.5,No,0,5344,,0.784,91.3,7.1,85.7,0.6,0.5,85.3,9.1,3.5,12.4,77.8,-0.1,3.9,32.0,20.4,-5.8,11.3,60.7,0.4
1915-OAKWD,California,Belvedere Tiburon,16,No,No internet service,One year,19.3,360.35,No,0,2870,,-0.141,63.5,-5.1,89.5,0.4,0.0,85.2,3.5,4.2,24.7,77.8,2.3,-1.0,20.6,27.9,3.9,1.9,92.8,4.4
7296-PIXQY,California,Bodega,14,Fiber optic,No,Month-to-month,70.2,1046.5,No,0,5819,,-1.205,46.3,0.3,80.0,3.1,1.3,53.0,3.4,0.8,17.7,47.5,3.6,1.5,24.2,6.4,-2.7,-18.4,71.8,3.5
3354-OADJP,California,Bolinas,8,DSL,Yes,One year,54.25,447.75,No,0,2237,,-0.928,72.2,7.3,73.1,3.1,0.6,60.7,7.2,0.2,21.6,81.1,6.1,0.9,29.2,28.2,-8.7,18.7,66.9,5.3
3524-WQDSG,California,Corte Madera,43,Fiber optic,No,Month-to-month,99.3,4209.95,No,0,3280,,1.267,55.6,12.2,92.5,0.0,0.4,44.3,1.2,1.4,24.6,81.8,0.7,0.7,33.7,23.0,2.3,14.7,87.0,2.4
0810-DHDBD,California,Rohnert Park,52,DSL,Yes,One year,74.0,3877.65,No,0,5806,,0.142,70.5,-4.3,85.7,0.7,0.4,69.1,9.9,2.6,1.3,50.9,5.3,-1.4,14.2,-0.9,12.2,10.5,70.1,1.9
4026-SKKHW,California,Dillon Beach,3,DSL,Yes,Month-to-month,50.25,152.3,No,0,2166,,1.239,94.2,-16.7,67.5,-1.2,0.5,59.5,13.9,6.3,11.8,73.8,2.0,-1.2,13.2,-12.8,6.9,2.3,66.2,0.0
2829-HYVZP,California,Fairfax,29,No,No internet service,One year,19.8,572.2,No,0,5696,,-0.444,77.8,3.3,77.2,2.0,-0.2,75.7,10.9,4.0,3.2,81.9,1.1,3.3,15.4,15.3,-1.8,1.9,69.6,4.6
3845-JHAMY,California,Inverness,16,DSL,No,Month-to-month,35.5,552.7,No,0,2069,,-0.012,85.7,-4.5,88.9,3.5,-0.9,75.9,12.6,4.4,25.7,76.1,-0.1,2.7,36.3,24.9,-3.7,-2.6,100.0,2.3
7013-PSXHK,California,Lagunitas,40,DSL,Yes,One year,80.75,3208.65,No,0,2047,,2.438,93.9,12.9,92.8,2.0,0.4,88.4,8.8,2.2,26.6,100.9,2.5,-2.5,8.9,13.1,14.7,17.6,39.4,1.3
3486-NPGST,California,Mill Valley,36,No,No internet service,One year,19.55,620.75,No,0,2691,,-0.902,97.4,5.9,81.3,0.9,1.5,85.3,10.7,3.8,15.3,62.4,5.4,3.8,32.2,43.1,5.7,3.8,72.1,4.5
6100-FJZDG,California,Olema,26,No,No internet service,One year,20.05,505.9,No,0,2403,,-1.761,56.7,4.6,65.7,5.6,0.6,61.8,6.3,3.2,6.5,82.0,6.4,0.8,43.2,20.4,2.3,-24.2,85.4,4.3
4829-ZLJTK,California,Penngrove,72,Fiber optic,No,Two year,112.4,8046.85,No,0,6144,,1.738,87.5,18.8,89.8,-0.4,0.4,86.2,7.4,4.0,15.8,107.6,-4.8,1.0,14.7,-26.2,12.7,22.0,77.2,0.9
1730-VFMWO,California,Petaluma,34,DSL,Yes,Month-to-month,50.2,1815.3,No,0,4352,,-0.842,63.5,8.0,75.9,0.2,-0.7,69.7,8.5,1.1,6.7,40.5,2.9,1.1,15.5,56.8,7.7,6.3,77.1,3.0
7143-BQIBA,California,Petaluma,10,DSL,Yes,Month-to-month,62.25,612.95,No,0,3415,,-0.263,83.4,13.3,77.2,-0.7,-0.1,59.4,9.3,4.0,18.7,81.7,5.4,1.3,36.3,46.1,-1.5,8.0,82.0,2.2
3800-LYTRK,California,Point Reyes Station,14,DSL,Yes,One year,55.7,795.15,No,0,4978,,-0.537,69.7,9.9,71.3,-0.1,0.5,82.6,13.3,1.2,14.2,94.7,-0.2,1.3,38.5,18.0,-5.5,-6.9,81.2,5.4
9646-NMHXE,California,San Geronimo,47,No,No internet service,Two year,19.65,973.1,No,0,2021,,0.602,97.2,13.7,91.8,1.5,-1.2,60.3,13.8,3.9,21.1,85.4,3.2,1.8,45.4,30.6,6.8,7.9,69.2,0.0
7030-NJVDP,California,San Quentin,24,Fiber optic,Yes,Month-to-month,89.25,2210.2,No,0,5436,,-1.03,61.4,-1.4,79.6,1.6,-0.6,69.9,3.6,1.4,15.2,66.7,2.1,0.7,37.7,35.1,-0.3,-19.8,81.8,6.0
8883-GRDWQ,California,Stinson Beach,20,DSL,Yes,One year,54.0,1055.9,No,0,5090,,-0.114,89.6,-7.6,82.2,0.4,0.4,89.3,9.2,0.9,20.2,52.0,0.5,3.3,30.4,19.4,-0.3,7.5,73.3,5.2
7771-ZONAT,California,Woodacre,22,DSL,Yes,Two year,56.75,1304.85,No,0,4574,,0.674,84.1,21.0,103.5,-0.5,-0.4,59.0,10.4,2.3,20.0,73.3,0.3,1.9,29.1,48.6,4.6,3.9,75.7,0.8
2111-DWYHN,California,Aptos,1,No,No internet service,Month-to-month,21.1,21.1,No,0,2810,,-1.337,65.7,-1.6,79.6,0.4,0.4,39.5,6.9,5.0,19.2,57.2,7.1,1.1,33.2,20.8,13.7,3.4,60.7,0.5
4194-WHFCB,California,Aromas,59,Fiber optic,Yes,Month-to-month,96.65,5580.8,No,0,5266,,-0.54,76.9,8.8,90.1,0.2,0.1,50.0,5.9,0.4,18.6,84.6,4.9,1.2,31.2,0.8,3.1,-13.0,63.8,3.2
4121-AGSIN,California,Ben Lomond,58,No,No internet service,One year,24.5,1497.9,No,0,4455,,-0.077,76.0,-2.3,82.7,3.0,-0.7,99.1,14.9,4.1,11.0,89.4,2.3,1.1,22.2,25.0,7.8,-5.4,65.4,0.0
9845-PEEKO,California,Brookdale,59,Fiber optic,No,Two year,79.2,4590.35,No,0,5400,,-0.897,72.7,6.0,73.1,4.8,0.3,54.4,4.1,3.4,16.0,65.5,8.1,0.8,36.5,18.5,-12.3,-4.6,62.0,2.7
0455-XFASS,California,Campbell,3,Fiber optic,No,Month-to-month,69.55,200.2,No,0,5998,,-0.774,66.6,-17.5,66.6,4.8,0.5,45.8,13.4,1.8,15.0,53.8,-0.8,0.8,36.1,31.2,9.0,0.3,58.7,2.5
0301-KOBTQ,California,Capitola,32,No,No internet service,Two year,20.05,614.45,No,0,3398,,0.353,66.8,-0.1,84.1,2.2,-0.3,79.0,2.9,1.9,14.3,42.1,0.7,1.7,25.3,13.6,3.6,7.2,82.7,3.6
1751-NCDLI,California,Castroville,46,Fiber optic,No,Month-to-month,98.85,4564.9,No,0,2641,,-0.438,66.9,-0.2,51.9,0.8,0.0,23.9,5.8,0.3,13.6,80.5,6.4,1.9,19.8,12.5,1.8,15.6,63.4,0.0
4367-NUYAO,California,Cupertino,0,No,No internet service,Two year,25.75,0.0,No,0,4950,,-0.246,51.8,4.3,82.0,0.4,0.2,53.6,10.7,4.5,21.2,80.4,2.3,0.3,12.4,19.7,-0.7,-2.1,58.6,9.3
9170-ARBTB,California,Felton,52,No,No internet service,One year,19.6,1012.4,No,0,4848,,0.185,84.4,9.8,84.1,2.4,0.8,94.6,4.1,0.8,19.0,41.7,1.8,0.8,21.7,-7.3,-7.0,-3.0,74.3,2.6
7241-AJHFS,California,Hollister,32,Fiber optic,Yes,Month-to-month,87.65,2766.4,No,0,2426,,-0.696,54.7,-7.9,75.3,1.4,0.4,50.3,3.9,-2.3,19.6,77.8,2.8,-0.1,24.7,-0.3,-12.7,12.9,61.1,5.6
4546-FOKWR,California,Los Gatos,16,Fiber optic,No,Month-to-month,74.75,1129.35,No,0,3574,,0.362,72.6,7.4,80.8,1.7,-1.3,69.0,10.7,3.3,15.9,90.2,1.1,2.9,22.5,14.2,-3.3,-2.2,79.2,3.3
9036-CSKBW,California,Los Gatos,51,Fiber optic,No,One year,107.45,5680.9,No,0,5446,,1.54,89.4,14.6,73.9,3.4,-1.0,86.4,3.5,1.3,26.6,39.8,3.1,1.0,16.1,16.3,35.0,15.2,75.8,4.6
5832-TRLPB,California,Milpitas,29,DSL,Yes,One year,75.35,2243.9,No,0,4422,,-0.314,,17.3,92.8,1.9,1.0,73.1,11.9,2.2,19.4,55.8,0.9,0.9,51.1,-6.0,13.1,-8.7,77.2,0.0
8590-YFFQO,California,Morgan Hill,70,DSL,Yes,Two year,64.95,4523.25,No,0,5669,,1.058,57.7,9.7,81.1,4.3,-0.5,69.7,15.6,1.0,11.7,120.5,7.4,0.5,19.2,21.3,6.5,-1.0,61.2,7.3
8659-IOOPU,California,Moss Landing,71,Fiber optic,Yes,Two year,100.45,7159.7,No,0,6171,,0.387,74.3,-0.4,72.1,-0.7,0.1,82.1,14.7,1.8,13.2,77.6,-1.0,1.7,11.1,9.8,6.3,19.9,65.7,3.6
1338-CECEE,California,Mount Hermon,41,DSL,No,One year,68.5,2839.95,No,0,3877,,0.465,81.3,-5.8,87.6,1.7,1.6,97.1,10.0,2.9,9.9,113.7,5.8,-0.1,27.0,25.0,15.4,12.8,78.1,3.4
7439-DKZTW,California,Paicines,1,Fiber optic,No,Month-to-month,80.55,80.55,No,0,3154,,1.071,79.7,17.6,85.6,1.1,0.5,61.3,8.0,3.6,9.8,84.7,3.3,0.3,19.3,17.3,7.1,11.6,52.8,3.8
4646-QZXTF,California,San Juan Bautista,7,DSL,Yes,Month-to-month,81.25,580.1,No,0,5928,,0.21,90.6,7.5,77.5,-0.4,-1.4,64.4,6.9,4.8,34.0,93.3,0.8,1.6,50.3,37.6,-12.6,14.5,76.0,3.4
9742-XOKTS,California,Santa Clara,67,Fiber optic,Yes,One year,89.55,6038.55,No,0,6194,,-1.261,56.6,-1.9,70.6,3.4,1.7,59.8,7.1,1.9,23.3,61.4,4.1,-0.1,38.6,29.3,8.1,-0.2,72.3,2.6
6921-OZMFH,California,Santa Clara,5,DSL,Yes,Month-to-month,55.7,259.4,No,0,3598,,0.144,49.5,-9.2,80.8,3.7,0.3,82.8,8.7,2.8,23.2,64.7,4.2,1.5,39.1,-9.0,2.8,-0.5,87.3,1.3
9578-FOMUK,California,Santa Clara,15,No,No internet service,Month-to-month,24.8,324.15,No,0,3965,,0.862,87.7,-2.4,97.2,4.3,0.3,77.3,7.9,2.7,20.0,54.4,3.1,3.6,25.2,51.4,6.4,1.3,52.8,0.0
4712-UYOOI,California,Santa Cruz,20,No,No internet service,Month-to-month,20.0,417.65,No,0,3402,,-0.462,64.4,4.9,83.1,2.3,0.6,65.2,13.6,3.8,9.8,80.2,-1.3,-1.1,33.5,27.2,0.2,4.7,66.0,7.1
7722-CVFXN,California,Santa Cruz,54,Fiber optic,Yes,One year,105.2,5637.85,No,0,5546,,1.234,58.9,7.7,84.8,-2.5,0.6,54.7,9.0,1.4,10.0,68.8,2.2,1.4,16.7,14.4,4.1,5.8,73.5,0.0
8717-VCTXJ,California,Santa Cruz,42,No,No internet service,One year,19.55,839.4,No,0,5293,,-0.514,68.6,-13.3,86.7,2.4,0.3,48.8,12.9,1.6,12.0,55.9,-0.2,-0.5,30.9,23.4,6.6,-3.1,87.4,5.1
7363-QTBIW,California,Scotts Valley,9,Fiber optic,No,Month-to-month,79.75,769.1,No,0,4654,,-1.724,78.8,1.3,73.6,3.6,-0.4,61.3,5.6,1.6,5.5,38.5,6.3,-0.1,26.4,60.9,-2.4,12.3,81.2,3.4
4159-NAAIX,California,Saratoga,63,Fiber optic,No,Two year,97.45,6253.0,No,0,4769,,0.601,61.4,-7.5,86.7,0.6,0.3,66.7,9.1,1.4,21.2,79.0,4.3,-0.0,20.9,-5.2,5.6,11.2,64.3,0.1
0971-QIFJK,California,Soquel,69,No,No internet service,Two year,24.25,1641.8,No,0,4884,,-1.13,95.2,8.1,77.2,2.4,-0.5,57.0,8.3,4.2,13.0,79.6,0.4,2.1,38.2,6.0,-8.5,-11.1,74.2,4.2
9397-TZSHA,California,Watsonville,69,No,No internet service,Two year,24.6,1678.05,No,0,5294,,0.288,64.8,4.0,87.3,0.4,1.5,71.7,10.5,3.2,21.5,72.7,-2.2,1.4,32.2,6.8,21.4,19.0,82.6,0.8
3391-JSQEW,California,San Jose,40,DSL,No,Month-to-month,50.15,2058.5,No,0,2454,,1.095,80.3,1.6,80.2,0.4,-0.3,115.9,9.2,1.2,19.1,76.4,0.8,0.1,26.4,19.9,16.0,-0.7,81.9,7.6
0343-QLUZP,California,San Jose,60,DSL,No,Two year,39.6,2424.5,No,0,5544,,-1.339,51.4,4.9,63.5,3.8,0.6,53.0,8.1,2.5,-0.4,90.6,3.1,0.1,28.1,19.5,5.7,-4.3,86.5,1.9
2176-LVPNX,California,San Jose,71,DSL,Yes,Two year,89.85,6293.45,No,0,4994,,-0.585,70.6,2.6,87.0,3.9,-0.1,88.6,9.8,4.3,12.1,45.1,3.0,0.9,58.4,12.7,12.8,0.2,58.8,4.6
3312-UUMZW,California,San Jose,32,Fiber optic,No,Month-to-month,98.85,3145.9,No,0,3981,,-1.132,65.6,7.9,90.8,0.0,0.8,83.5,12.8,0.8,14.7,96.4,4.4,-1.0,33.3,10.8,-0.5,6.3,94.7,0.6
1271-UODNO,California,San Jose,39,DSL,Yes,Two year,53.85,2200.7,No,0,2380,,0.318,57.1,3.2,70.6,0.3,0.5,85.8,8.8,4.9,17.5,55.1,1.8,1.7,30.4,34.5,11.1,11.9,61.1,0.0
8461-EFQYM,California,San Jose,38,No,No internet service,One year,24.25,914.4,No,0,2997,,-0.24,105.9,2.0,81.1,-1.1,-0.2,55.3,4.5,2.8,10.3,71.3,2.9,0.4,45.3,30.1,8.0,-9.9,74.8,1.9
6900-RBKER,California,San Jose,52,Fiber optic,No,Two year,89.45,4577.75,No,0,5386,,1.697,76.5,4.5,82.5,3.2,0.2,85.0,8.0,3.8,15.5,91.5,-0.9,1.4,9.7,22.3,8.5,15.3,65.3,6.6
6891-JPYFF,California,San Jose,48,Fiber optic,No,Month-to-month,105.25,4997.5,No,0,4275,,0.842,71.9,5.9,92.5,2.2,0.1,70.4,18.8,4.9,12.2,95.8,-0.6,-0.9,22.8,5.2,4.1,-1.3,71.2,0.0
1459-QNFQT,California,San Jose,70,DSL,Yes,Two year,59.5,4144.8,No,0,4031,,1.067,90.7,16.6,87.0,-2.6,-0.1,110.5,2.2,3.5,5.7,56.0,2.8,1.0,45.9,11.7,5.3,9.5,68.1,0.3
1047-NNCBF,California,San Jose,20,Fiber optic,No,Month-to-month,70.55,1493.55,No,0,5790,,-0.119,94.4,-2.1,113.1,1.3,-0.3,76.3,3.1,3.1,14.3,76.7,3.7,-1.4,35.1,36.2,3.2,-10.4,92.6,1.9
3696-XRIEN,California,San Jose,50,DSL,Yes,One year,82.5,4179.1,No,0,5258,,0.641,90.3,8.1,79.8,0.5,1.8,71.8,9.1,3.1,21.8,69.0,1.1,2.2,35.5,1.9,-6.4,12.4,57.1,0.0
0074-HDKDG,California,San Jose,25,DSL,No,One year,61.6,1611.0,No,0,3807,,-0.799,54.6,-6.7,92.4,0.6,1.4,93.4,4.3,-0.7,9.5,85.6,0.8,1.8,28.4,46.2,4.6,-9.1,50.3,0.0
8791-GFXLZ,California,San Jose,12,DSL,No,Month-to-month,49.05,593.05,No,0,4244,,0.488,78.5,-11.3,98.6,2.7,0.7,68.5,12.1,3.5,7.3,67.9,5.4,0.1,21.7,25.5,13.1,10.2,59.7,4.8
9330-DHBFL,California,San Jose,23,DSL,Yes,One year,66.25,1533.8,No,0,2072,,-0.964,45.5,0.5,81.7,3.6,1.4,72.5,9.4,2.4,19.3,37.6,7.1,0.7,20.7,52.7,-5.6,-2.4,59.6,0.0
0098-BOWSO,California,San Jose,27,No,No internet service,Month-to-month,19.4,529.8,No,0,3792,,0.578,87.2,6.0,82.9,1.4,0.3,86.0,6.8,2.3,25.7,84.3,4.4,0.1,50.2,33.9,-0.2,13.3,78.2,0.0
3452-ABWRL,California,San Jose,47,Fiber optic,No,Month-to-month,86.05,3865.6,No,0,5527,,1.052,59.4,3.9,85.4,-0.4,-0.3,83.7,15.7,-0.9,14.2,81.0,2.9,0.3,18.6,-16.3,-0.0,7.6,69.7,0.3
5859-HZYLF,California,San Jose,26,No,No internet service,Two year,19.15,515.75,No,0,4347,,0.395,65.8,-7.6,81.9,0.1,-1.8,71.7,4.2,3.8,9.2,105.7,-0.3,-1.5,10.9,8.2,0.4,6.9,76.2,1.5
3156-QLHBO,California,San Jose,2,No,No internet service,Month-to-month,19.25,48.35,No,0,4725,,-0.551,70.3,2.3,89.4,1.7,-0.5,80.0,4.2,0.9,12.4,86.6,5.8,0.7,45.8,-15.9,-8.9,-6.6,75.4,3.4
2208-NQBCT,California,San Jose,26,Fiber optic,No,Month-to-month,81.95,2070.05,No,0,2817,,0.163,79.5,4.1,72.2,0.5,1.8,61.7,14.6,0.8,17.1,61.8,3.6,0.3,20.2,-14.8,-1.1,4.4,62.0,0.0
1779-PWPMG,California,San Jose,72,Fiber optic,Yes,Two year,114.65,8333.95,No,0,5408,,-2.058,59.1,-10.2,70.4,2.6,1.7,73.6,-0.5,-0.5,6.6,77.2,2.0,3.2,47.3,20.6,3.6,-24.1,63.8,1.4
6621-NRZAK,California,Mount Hamilton,63,No,No internet service,Two year,20.0,1209.25,No,0,5975,,0.751,95.6,-5.6,80.4,1.7,0.2,71.5,10.6,-0.2,5.6,81.1,3.3,-0.3,33.5,39.6,-4.2,13.3,58.5,0.2
0831-JNISG,California,San Jose,71,No,No internet service,Two year,19.8,1396.25,No,0,5406,,0.421,84.3,1.2,64.7,-1.4,-1.0,95.0,14.9,3.5,22.5,88.9,1.0,-0.8,39.4,17.9,1.7,25.2,80.5,0.0
0774-IFUVM,California,Stockton,11,DSL,No,Month-to-month,65.15,723.35,No,0,5942,,-0.368,79.1,5.3,87.4,0.3,0.8,84.7,-3.0,6.1,15.5,60.3,4.6,0.9,14.0,32.6,6.7,2.4,56.2,0.6
3082-WQRVY,California,Stockton,14,No,No internet service,One year,19.65,228.65,No,0,2962,,0.587,61.7,6.3,93.2,0.9,-0.1,83.6,7.6,2.0,27.0,72.5,4.5,1.3,30.7,7.9,6.9,14.4,46.9,4.5
9553-DLCLU,California,Stockton,13,DSL,Yes,Two year,88.95,1161.75,No,0,5407,,0.117,94.3,-4.1,74.4,3.7,0.8,70.0,12.0,3.9,15.3,86.0,3.5,0.9,15.4,14.8,7.0,-5.2,62.7,2.9
1641-BYBTK,California,Stockton,6,No,No internet service,Month-to-month,20.2,98.35,No,0,3478,,-1.423,56.0,-1.3,84.9,3.6,-0.2,78.0,4.6,1.6,21.6,77.4,1.9,1.6,36.5,45.2,1.7,3.5,89.2,4.0
2460-NGXBJ,California,Stockton,11,Fiber optic,No,Month-to-month,75.2,775.3,No,0,5193,,-0.453,91.7,6.7,62.6,1.6,0.0,76.5,7.5,2.7,12.1,38.2,4.2,1.1,41.5,22.2,2.1,4.5,61.2,0.0
2446-ZKVAF,California,Stockton,18,DSL,No,Month-to-month,56.8,1074.65,No,0,5558,,-0.206,,-7.0,79.7,2.1,1.0,17.7,8.4,2.3,10.0,82.7,3.9,0.7,9.4,19.4,-7.8,7.5,69.3,0.0
3522-CDKHF,California,Stockton,32,Fiber optic,No,Month-to-month,75.5,2324.7,No,0,3131,,-0.06,79.1,2.0,78.7,1.2,1.7,57.1,9.2,3.8,11.1,60.9,1.0,0.1,24.0,31.4,2.4,6.5,58.2,3.3
1430-SFQSA,California,Stockton,29,DSL,Yes,One year,35.6,1072.6,No,0,3898,,0.272,87.2,11.9,82.2,2.9,-0.3,75.3,5.2,0.8,28.2,80.3,1.5,-0.4,16.3,0.1,-2.2,3.6,54.2,0.9
0411-EZJZE,California,Stockton,3,DSL,No,Month-to-month,60.25,170.5,No,0,4830,,0.593,39.5,-5.5,83.4,1.6,-0.6,79.3,12.0,3.1,14.9,52.1,6.1,0.5,28.1,20.1,10.5,2.4,61.1,2.1
8807-ARQET,California,Angels Camp,41,DSL,No,Month-to-month,40.35,1677.85,No,0,2454,,-1.117,64.9,6.7,75.0,4.1,1.3,73.9,7.2,3.8,23.1,81.8,7.1,1.8,21.0,34.8,-6.8,-7.1,77.5,2.1
8992-CEUEN,California,Arnold,1,No,No internet service,Month-to-month,18.85,18.85,No,0,5084,,-0.229,85.3,12.4,75.5,-0.7,-0.6,93.7,3.0,3.6,11.0,84.1,1.4,1.0,38.3,-8.4,9.3,17.0,50.3,0.0
4320-QMLLA,California,Avery,7,DSL,No,Month-to-month,54.85,370.4,No,0,3481,,0.857,89.0,2.6,82.6,-0.5,-0.9,86.2,7.5,3.6,7.2,,-2.8,-2.0,21.9,-5.2,5.5,7.5,90.6,0.7
8777-PVYGU,California,Burson,52,DSL,No,One year,64.3,3410.6,No,0,4405,,-1.418,51.0,-4.6,88.2,2.7,0.8,27.0,0.1,1.9,16.2,72.2,7.0,2.8,35.2,21.3,1.3,-5.6,51.3,0.0
8292-ITGYJ,California,Campo Seco,45,No,No internet service,Two year,24.65,1138.8,No,0,3043,,0.505,72.5,10.4,76.5,1.8,1.7,77.4,9.7,2.3,11.5,77.4,6.7,-1.2,29.3,8.7,8.8,17.4,61.8,2.8
6870-ZWMNX,California,Clements,70,DSL,Yes,Two year,76.1,5264.25,No,0,5115,,0.056,43.2,0.6,103.0,5.1,-0.4,90.5,10.1,2.0,17.0,84.8,5.9,-0.9,-4.8,30.0,13.2,9.0,57.9,0.8
0621-CXBKL,California,Copperopolis,53,No,No internet service,Two year,18.7,1005.7,No,0,4116,,0.049,78.5,-14.6,74.1,-1.6,-0.0,72.7,8.9,0.1,16.3,53.0,1.6,-0.6,15.9,4.7,9.3,9.3,64.7,0.0
5268-DSMNQ,California,Farmington,62,Fiber optic,No,One year,97.95,5936.55,No,0,5428,,-0.569,47.6,-0.5,80.4,1.6,0.5,69.8,9.3,3.0,14.7,51.8,4.4,0.5,49.2,9.3,-2.6,2.9,90.9,1.7
5334-JLAXU,California,French Camp,60,Fiber optic,No,Month-to-month,94.1,5475.9,No,0,5267,,-0.121,86.2,4.7,85.5,1.3,-0.1,61.8,8.3,4.7,26.0,62.3,0.5,0.7,14.8,34.0,7.4,17.7,67.4,6.2
6242-MBHPK,California,Hathaway Pines,23,Fiber optic,No,Month-to-month,95.1,2326.05,No,0,4025,,1.489,95.5,11.1,83.3,0.7,-1.5,96.5,13.4,3.9,20.2,83.5,3.5,1.3,9.2,26.7,10.6,4.2,65.9,0.0
9359-UGBTK,California,Lockeford,67,DSL,Yes,One year,72.35,4991.5,No,0,4910,,-0.785,63.4,-6.6,90.9,4.6,1.1,59.3,6.2,2.1,13.7,95.9,1.9,2.5,28.4,45.7,7.1,-6.6,79.0,4.9
4782-OSFXZ,California,Lodi,71,DSL,Yes,Two year,82.7,5831.2,No,0,5089,,-0.483,76.9,-1.5,83.8,3.0,0.5,76.6,10.0,3.2,11.1,74.5,1.5,-1.2,40.7,5.3,1.8,-8.4,60.3,0.0
6479-OAUSD,California,Mokelumne Hill,25,No,No internet service,One year,19.9,510.8,No,0,2130,,-1.211,64.2,5.2,73.4,-0.5,0.9,68.7,0.9,-1.5,15.5,,3.3,-0.9,18.2,14.8,10.7,-0.5,72.4,1.9
7129-ACFOG,California,Mountain Ranch,5,DSL,No,Month-to-month,53.8,283.95,No,0,2182,,1.251,83.0,4.8,99.0,3.0,-0.2,80.5,4.4,2.4,20.9,68.8,0.1,1.6,19.8,-19.3,8.1,12.7,88.9,0.0
4189-NAKJS,California,Murphys,26,DSL,No,One year,51.55,1295.4,No,0,3130,,-0.418,57.3,-10.1,68.4,4.0,1.5,75.3,7.7,2.2,10.9,63.0,4.4,0.8,45.7,-21.8,-11.1,-7.9,80.0,2.7
5562-BETPV,California,San Andreas,1,No,No internet service,One year,19.65,19.65,No,0,2539,,-0.193,79.7,9.9,73.8,1.9,-0.1,72.4,10.4,-0.3,20.9,62.8,0.7,-0.4,33.7,0.7,2.8,8.7,75.6,2.9
1282-IHQAC,California,Sheep Ranch,70,DSL,No,One year,44.05,3011.65,No,0,4022,,-0.041,53.4,0.1,85.7,-1.2,-0.5,90.7,6.8,2.8,13.2,71.4,8.2,1.6,17.3,10.1,-4.2,5.5,75.1,7.1
9127-FHJBZ,California,Vallecito,72,Fiber optic,Yes,Two year,114.0,8093.15,No,0,4558,,-0.265,49.9,8.6,87.2,1.2,1.6,79.5,10.1,-0.5,18.2,83.8,3.9,2.4,42.7,27.4,-1.4,14.7,64.8,3.3
